11917982,Baclofen is effective in intractable hiccups induced by brainstem lesions.,"Boz C, Velioglu S, Bulbul I, Ozmenoglu M",Neurol Sci. 2001 Oct;22(5):409.,MISSING,"Adult, Aged, Baclofen/*therapeutic use, Brain Stem/*drug effects/pathology/physiopathology, Brain Stem Infarctions/*complications/pathology/physiopathology, Chronic Disease, GABA Agonists/*therapeutic use, Hiccup/*drug therapy/*etiology/physiopathology, Humans, Middle Aged, Neural Inhibition/drug effects/physiology, Prospective Studies, Reflex/drug effects/physiology, Synaptic Transmission/drug effects/physiology, Treatment Outcome, gamma-Aminobutyric Acid/metabolism",-1
7620592,Integrated use of old and new antiepileptic drugs.,Dichter MA,Curr Opin Neurol. 1995 Apr;8(2):95-102.,"Three new antiepileptic drugs have been approved for use in the USA in the past year and a half and several others are available in Europe and Japan. Each of these drugs has been efficacious against partial seizures without or with secondary generalization and some may also be efficacious against primary generalized seizures. None of the new drugs appears to be a quantum leap in therapy over the others that are already available. How these new drugs will be integrated into a rational scheme for the treatment of individuals with epilepsy remains to be determined. Side-effect profiles, pharmacokinetic issues, and cost will likely be significantly issues.","Anticonvulsants/adverse effects/*therapeutic use, Drug Therapy, Combination, Epilepsies, Partial/drug therapy, Epilepsy/*drug therapy, Epilepsy, Generalized/drug therapy, Humans, Product Surveillance, Postmarketing",-1
9171925,"Substance abuse, traumatic brain injury and neuropsychological outcome.","Kelly MP, Johnson CT, Knoller N, Drubach DA, Winslow MM",Brain Inj. 1997 Jun;11(6):391-402.,"The neuropsychological performance of 119 patients with severe closed traumatic brain injury (TBI) who had received toxicology screens at the time of trauma centre admission was examined. Three groups were created: normal screen, positive alcohol screen, or positive abused drugs screen (with or without the presence of alcohol). The admitting Glasgow Coma Scale (GCS) score was significantly lower in the positive alcohol screen group than the normal screen group, while the three groups did not differ in length of post-traumatic amnesia (PTA) or years of education. Neuropsychological assessment was conducted during inpatient rehabilitation, following resolution of PTA. Normal screen patients obtained significantly better scores than the abused-drugs patients on the Full Scale IQ (FIQ) and Verbal IQ (VIQ) indices of the Wechsler Adult Intelligence Scale-Revised and the Verbal Memory, General Memory, Attention-Concentration, and Delayed Recall indices of the Wechsler Memory Scale-Revised. Normal screen patients also scored significantly higher than positive alcohol screen patients on FIQ and VIQ indices and all five indices from the Wechsler Memory Scale-Revised. These data suggest the existence of an additive effect of substance abuse on neuropsychological outcome in TBI. Findings have potential implications for both acute management and rehabilitation of TBI.","Adult, Alcoholism/*complications, Attention, Brain Injuries/*complications/physiopathology/*psychology, Female, Glasgow Coma Scale, Humans, Injury Severity Score, Intelligence Tests, Male, Memory, Neuropsychological Tests, Rehabilitation, Substance-Related Disorders/*complications, Treatment Outcome",-1
9107526,Management of sickle pain.,Ballas SK,Curr Opin Hematol. 1997 Mar;4(2):104-11.,"Sickle cell disease is characterized by recurrent episodes of acute pain. Some patients also suffer from chronic pain syndromes including avascular necrosis, leg ulcers, and intractable pain. Approaches to rational therapy of sickle pain include pharmacologic, nonpharmacologic, and preventive therapeutic interventions. Pharmacologic treatment of sickle pain entails the use of nonopioid analgesics, opioid analgesics, and adjuvants singly or in combination depending on the severity of pain. Meticulous evaluation and assessment of painful episodes should precede and accompany all approaches to management. The choice of the opioid analgesic, its route of administration, dose, and frequency of administration should be individualized on a case-by-case basis. Meperidine should be avoided whenever possible. Nonsteroidal anti-inflammatory drugs, meperidine, and morphine are contraindicated in the presence of renal failure. Administration of opioids on a fixed schedule or by patient-controlled analgesia is ideal for effective therapy. Nonpharmacologic approaches to manage sickle pain are underutilized and more studies are needed to determine their role in sickle pain. Preventive therapy of sickle pain is best achieved with hydroxyurea, which was found to decrease the frequency of crises significantly, decrease the incidence of acute chest syndrome, and decrease the need for blood transfusion.","Anemia, Sickle Cell/*physiopathology/therapy, Humans, Pain/physiopathology, *Pain Management",-1
11334090,Baclofen overdose in two siblings.,"Chapple D, Johnson D, Connors R",Pediatr Emerg Care. 2001 Apr;17(2):110-2.,"Baclofen is a muscle relaxant used in both adults and children with neuromuscular disorders to control spasticity. In children, relatively few cases of overdose have been previously reported. We report two cases of baclofen overdose occurring in two siblings. One sibling with cerebral palsy was being treated with baclofen at the time of overdose. Both cases presented with severe respiratory depression requiring mechanical ventilation. Serum baclofen concentrations from both children were significantly elevated. We also review the published literature on baclofen overdose in children and adolescents. These cases emphasize the importance of warning parents about the potential toxicity of baclofen when prescribing the drug to a family member.","Baclofen/*poisoning/therapeutic use, Cerebral Palsy/drug therapy, Child, Child, Preschool, Drug Overdose, Family Health, Humans, Infant, Muscle Relaxants, Central/*poisoning/therapeutic use, Respiration Disorders/chemically induced",-1
12459412,The lack of a placebo effect in a trial of fluoxetine in the treatment of fibromyalgia.,"Zijlstra TR, van de Laar MA",Am J Med. 2002 Nov;113(7):614; author reply 614-5.,MISSING,"Amitriptyline/*analogs & derivatives/therapeutic use, Antidepressive Agents/therapeutic use, Antidepressive Agents, Second-Generation/*therapeutic use, Female, Fibromyalgia/*drug therapy, Fluoxetine/*therapeutic use, Humans, Moclobemide/therapeutic use, Placebo Effect, Randomized Controlled Trials as Topic, Treatment Outcome",-1
10334661,The role of excitotoxicity in neurodegenerative disease: implications for therapy.,Doble A,Pharmacol Ther. 1999 Mar;81(3):163-221.,"Glutamic acid is the principal excitatory neurotransmitter in the mammalian central nervous system. Glutamic acid binds to a variety of excitatory amino acid receptors, which are ligand-gated ion channels. It is activation of these receptors that leads to depolarisation and neuronal excitation. In normal synaptic functioning, activation of excitatory amino acid receptors is transitory. However, if, for any reason, receptor activation becomes excessive or prolonged, the target neurones become damaged and eventually die. This process of neuronal death is called excitotoxicity and appears to involve sustained elevations of intracellular calcium levels. Impairment of neuronal energy metabolism may sensitise neurones to excitotoxic cell death. The principle of excitotoxicity has been well-established experimentally, both in in vitro systems and in vivo, following administration of excitatory amino acids into the nervous system. A role for excitotoxicity in the aetiology or progression of several human neurodegenerative diseases has been proposed, which has stimulated much research recently. This has led to the hope that compounds that interfere with glutamatergic neurotransmission may be of clinical benefit in treating such diseases. However, except in the case of a few very rare conditions, direct evidence for a pathogenic role for excitotoxicity in neurological disease is missing. Much attention has been directed at obtaining evidence for a role for excitotoxicity in the neurological sequelae of stroke, and there now seems to be little doubt that such a process is indeed a determining factor in the extent of the lesions observed. Several clinical trials have evaluated the potential of antiglutamate drugs to improve outcome following acute ischaemic stroke, but to date, the results of these have been disappointing. In amyotrophic lateral sclerosis, neurolathyrism, and human immunodeficiency virus dementia complex, several lines of circumstantial evidence suggest that excitotoxicity may contribute to the pathogenic process. An antiglutamate drug, riluzole, recently has been shown to provide some therapeutic benefit in the treatment of amyotrophic lateral sclerosis. Parkinson's disease and Huntington's disease are examples of neurodegenerative diseases where mitochondrial dysfunction may sensitise specific populations of neurones to excitotoxicity from synaptic glutamic acid. The first clinical trials aimed at providing neuroprotection with antiglutamate drugs are currently in progress for these two diseases.","AIDS Dementia Complex/etiology, Amyotrophic Lateral Sclerosis/etiology, Calcium/*metabolism, Excitatory Amino Acids/*physiology, Glutamic Acid/metabolism/*toxicity, Humans, N-Methylaspartate/physiology, Neurodegenerative Diseases/drug therapy/*etiology/physiopathology, Neurotransmitter Agents/*antagonists & inhibitors",-1
11960888,Persistence of attacks of cluster headache after trigeminal nerve root section.,"Matharu MS, Goadsby PJ",Brain. 2002 May;125(Pt 5):976-84.,"Cluster headache is a strictly unilateral headache that occurs in association with cranial autonomic features. We report a patient with a trigeminal nerve section who continued to have attacks. A 59-year-old man described a 14-year history of left-sided episodes of excruciating pain centred on the retro-orbital and orbital regions. These episodes lasted 1-4 h, recurring 2-3 times daily. The attacks were associated with ipsilateral ptosis, conjunctival injection, lacrimation, rhinorrhoea and facial flushing. From 1986 to 1988, he had trials of medications without any benefit. In February 1988, he had complete surgical section of the left trigeminal sensory root that shortened the attacks in length for 1 month without change in their frequency or character. In April 1988, he had further surgical exploration and the root was found to be completely excised; post-operatively, there was no change in the symptoms. From 1988 to 1999, he had a number of medications, including verapamil and indomethacin, all of which were ineffective. Prednisolone 30 mg orally daily rendered the patient completely pain free. Sumatriptan 100 mg orally and 6 mg subcutaneously aborted the attack after approximately 45 and 15 min, respectively. He was completely anaesthetic over the entire left trigeminal distribution. Left corneal reflex was absent. Motor function of the left trigeminal nerve was preserved. Neurological and physical examination was otherwise normal. MRI scan showed a marked reduction in the calibre of the left trigeminal nerve from the nerve root exit zone in the pons to Meckel's cave. An ECG-gated three-dimensional multislab MRI inflow angiogram was performed. No dilatation was observed in the left internal carotid artery during the cluster attack. Blink reflexes were elicited with a standard electrode and stimulus. Stimulation of the left supraorbital nerve produced neither ipsilateral nor contralateral blink reflex response. Stimulation of the right supraorbital nerve produced an ipsilateral response with a mean R2 onset latency of 36 ms and a contralateral response with a mean R2 onset latency of 32 ms. Lack of ipsilateral vessel dilatation makes the role of vascular factors in the initiation of cluster attacks questionable. With complete section of the left trigeminal sensory root the brain would perceive neither vasodilatation nor a peripheral neural inflammatory process; however, the patient continued to have an excellent response to sumatriptan. The case illustrates that cluster headache may be generated primarily from within the brain, and that triptans may have anti-headache effects through an entirely central mechanism.","Blinking, Cluster Headache/diagnosis/drug therapy/physiopathology/*surgery, Denervation/statistics & numerical data, Humans, Magnetic Resonance Angiography, Male, Middle Aged, Trigeminal Nerve/pathology/*surgery",-1
12708941,Phenytoin-diazepam interaction.,"Murphy A, Wilbur K",Ann Pharmacother. 2003 May;37(5):659-63.,"OBJECTIVE: To report a case of phenytoin toxicity potentially associated with concurrent diazepam therapy. CASE SUMMARY: A 44-year-old First Nations man presented to the emergency department with headache, nystagmus, diplopia, and ataxia. Apart from a long-standing seizure disorder, his past medical history was unremarkable. The antiepileptic drug regimen of phenytoin, phenobarbital, and lamotrigine had been unchanged for almost 5 months. Total phenytoin serum concentration reported 2 weeks prior to hospital admission was 8 micro g/L. Two days prior to admission, he was prescribed amoxicillin and diazepam; he denied use of nonprescription or herbal medications. The serum phenytoin concentration drawn in the hospital was 37 micro g/mL. Both phenytoin and diazepam were stopped, and the symptoms resolved. His neurologic abnormalities were attributed to phenytoin toxicity caused by an interaction with diazepam. DISCUSSION: The literature documenting a potential interaction between diazepam and phenytoin is conflicting. Case reports and controlled studies have demonstrated both increases and decreases in serum phenytoin concentrations when these agents were administered concomitantly. Phenytoin induces the metabolism of drugs that are substrates of CYP2C, CYP2D, and CYP3A; however, phenytoin is eliminated predominantly by CYP2C9- and CYP2C19-dependent hepatic metabolism. Diazepam is one example of a drug that is extensively metabolized by CYP2C19 and could potentially influence phenytoin elimination by acting as an alternate substrate for this isoenzyme. In our patient, the timing of drug administration, clinical and physical examination findings, and laboratory data suggest that diazepam therapy resulted in phenytoin toxicity. Use of the Naranjo probability scale indicated a probable relationship between the adverse clinical effects observed and phenytoin and diazepam coadministration in this patient. CONCLUSIONS: Phenytoin is a known inducer of drugs metabolized by CYP2C, CYP2D, and CYP3A, but its own metabolism may be altered by drugs influencing CYP2C9 or CYP2C19, such as diazepam. Agents not acting as enzyme inhibitors or inducers, but instead behaving as alternate substrates for enzyme-binding sites, may produce clinically relevant drug interactions through an underrecognized mechanism.","Adult, Anticonvulsants/administration & dosage/adverse effects/blood/therapeutic use, Diazepam/*administration & dosage/*adverse effects/therapeutic use, Drug Interactions, Epilepsy/drug therapy, Humans, Male, Phenytoin/*administration & dosage/*adverse effects/blood/therapeutic use",-1
10341779,Quinine-induced blindness during attempted heroin withdrawal.,"Feeney GF, Lee GA, O'Connor PA",Med J Aust. 1999 May 3;170(9):449.,MISSING,"Adult, Blindness/*chemically induced, Drug Therapy, Combination, Heroin Dependence/*drug therapy, Humans, Male, Muscle Cramp/chemically induced/*drug therapy, Muscle Relaxants, Central/*adverse effects/therapeutic use, Quinine/*adverse effects/therapeutic use, Substance Withdrawal Syndrome/*drug therapy/etiology",-1
11996634,The pharmacological treatment of anxiety disorders in children and adolescents.,"Nash LT, Hack S",Expert Opin Pharmacother. 2002 May;3(5):555-71.,"As the recognition of paediatric and adolescent anxiety disorders improves, so does the number of recommended treatments. Newer medications (chiefly serotonergic antidepressants) have emerged as the pharmacological treatment of choice and have largely replaced benzodiazepines and tricyclic antidepressants (TCAs) for these disorders. This review will focus on placebo-controlled and open-label studies concerning the treatment of anxiety in children and adolescents, comparing data from newer antidepressant medications (plus buspirone) with data on TCAs and benzodiazepines in this population. There are few randomised, placebo-controlled trials of medications for anxiety in children and adolescents, with most data coming from open-label trials and case series. Moreover, there are no studies comparing pharmacological versus behavioural treatments. Most recent data concerning the efficacy of selective serotonin reuptake inhibitors suggests that these agents will be effective and safe in the treatment of paediatric anxiety disorders. The potential side effect profiles of these newer agents also makes them an attractive first choice for anxiety when compared to the benzodiazepines or TCAs, each of which poses its own potentially serious adverse effects. More research is needed in the area of psychopharmacological treatments for paediatric and adolescent anxiety, not only to substantiate the current beliefs that serotonergic agents are effective and safe but to pinpoint the factors that might predict responses to particular agents or classes of medications. Future investigations should focus on treatments which have already proven effective for adult anxiety disorders (both medications and psychotherapies), given the apparent links between paediatric and adult anxiety disorders.","Adolescent, Adult, Antidepressive Agents, Second-Generation/*therapeutic use, *Anxiety Disorders/diagnosis/*drug therapy/etiology, Child, Child, Preschool, Controlled Clinical Trials as Topic, Drug Administration Schedule, Fluoxetine/therapeutic use, Humans, Serotonin Uptake Inhibitors/*therapeutic use",-1
10934575,Routine hospital alcohol detoxification practice compared to symptom triggered management with an Objective Withdrawal Scale (CIWA-Ar).,"Reoux JP, Miller K",Am J Addict. 2000 Spring;9(2):135-44.,"Charts of patients hospitalized for uncomplicated alcohol withdrawal were examined and detoxification practices compared. Patients detoxified using a Clinical Institute Withdrawal Assessment for Alcohol-revised (CIWA-Ar) based PRN protocol on the addiction unit received significantly fewer chlordiazepoxide milligram equivalents over shorter duration than patients managed by other detoxification methods on other hospital units. Significantly fewer patients received benzodiazepines in the CIWA-Ar protocol managed group, but inter-group differences (p < 0.01) remained when only medicated patients were compared. Differences between the protocol and non-protocol groups did not reach statistical significance when PRN only strategies were examined, suggesting that the use of a symptom-triggered strategy may account for the noted effects.","Adult, Aged, Alcohol Withdrawal Delirium/*diagnosis, Alcoholism/*rehabilitation, Chlordiazepoxide/administration & dosage, Female, *Hospitalization, Hospitals, Veterans, Humans, Length of Stay, Male, Middle Aged, *Neurologic Examination/drug effects, Outcome and Process Assessment (Health Care), Oxazepam/administration & dosage, Washington",-1
12867216,Gabapentin dosing in the treatment of epilepsy.,"McLean MJ, Gidal BE",Clin Ther. 2003 May;25(5):1382-406.,"BACKGROUND: Gabapentin is considered a safe and well-tolerated antipileptic drug (AED) with a favorable pharmacokinetic profile and a broad therapeutic index. However, recent studies have used higher doses and faster titration schedules than those used in the pivotal trials that established the efficacy of gabapentin in the treatment of partial seizures. OBJECTIVE: The purposes of this review were to assess the gabapentin titration and dosing regimens that have been published in peer-reviewed journals, to develop dosing recommendations to maximize antiseizure efficacy without compromising tolerability, and to formulate guidelines for an adequate therapeutic assessment of gabapentin dosage efficacy. METHODS: In the absence of sufficient placebo-controlled, double-blind studies, a formal evidence-based assessment could not be performed. However, a MEDLINE search using the search terms gabapentin and epilepsy, spanning back to the year 1986, produced numerous published reports from randomized, placebo-controlled and open-label trials, as well as case reports. These were reviewed to assess the range of dosing and titration schedules reported. Reports that employed gabapentin doses and titration schedules were selected for review. RESULTS: Our review of this literature suggests improved seizure control at higher gabapentin maintenance dosages (< or =3600 mg/d) than are used today in clinical practice (1800 mg/d) without an increase in the incidence of adverse reactions. Most of the patients who received high dosages (eg, 3600 mg/d) or experienced fast titration rates tolerated gabapentin well. Side effects occurred around the onset of dosing and were reported in some studies to be transient. CONCLUSIONS: Based in the literature here, in most adult patients, gabapentin may be initiated at a dosage of 900 mg/d and titrated to maintenance dosages > or = 3600 mg/d. Children may be treated with gabapentin 23 to 78 mg/kg per day. Based on controlled and open trials, the majority of patients will tolerate gabapentin well enough for an adequate therapeutic assessment. Titration to effect can be accomplished rapidly, if necessary; however, as with other AEDs, optimal seizure control may take months to achieve.","Acetates/adverse effects/*therapeutic use, Adult, *Amines, Anticonvulsants/adverse effects/*therapeutic use, Child, Child, Preschool, Clinical Trials as Topic, *Cyclohexanecarboxylic Acids, Drug Administration Schedule, Epilepsy/*drug therapy, Humans, *gamma-Aminobutyric Acid",-1
11508924,Management of cerebral palsy: equinus gait.,"Goldstein M, Harper DC",Dev Med Child Neurol. 2001 Aug;43(8):563-9.,MISSING,"Cerebral Palsy/*rehabilitation, Child, Child, Preschool, Disabled Children, Equinus Deformity/*complications/etiology, Gait Disorders, Neurologic/etiology/*rehabilitation, Humans, Infant, Intervention Studies, Quality of Life, Self Concept",-1
12444816,Efficacy and safety of hydroxyzine in the treatment of generalized anxiety disorder: a 3-month double-blind study.,"Llorca PM, Spadone C, Sol O, Danniau A, Bougerol T, Corruble E, Faruch M, Macher JP, Sermet E, Servant D",J Clin Psychiatry. 2002 Nov;63(11):1020-7.,"BACKGROUND: The prevalence of generalized anxiety disorder (GAD) represents an important public health issue. Hydroxyzine, an antagonist of histamine receptors, showed both efficacy and safety in previous short-term double-blind studies over placebo in this pathology. The aim of the current study was to confirm those positive results over a 3-month period in adult outpatients. METHOD: This multicenter, parallel (hydroxyzine [50 mg/day]; bromazepam [6 mg/day]), randomized, double-blind, placebo-controlled trial included 2 weeks of single-blind run-in placebo, 12 weeks of double-blind randomized treatment, and 4 weeks of single-blind run-out placebo. Three hundred thirty-four of 369 selected outpatients with a diagnosis of GAD according to DSM-IV criteria and a Hamilton Rating Scale for Anxiety (HAM-A) total score >/= 20 were randomized before entering the double-blind period. The primary outcome criterion was the change in the HAM-A score from baseline to 12 weeks of double-blind treatment with hydroxyzine compared with placebo. RESULTS: In the intent-to-treat analysis, the mean +/- SD change in HAM-A scores from baseline to endpoint was -12.16 +/- 7.74 for hydroxyzine and -9.64 +/- 7.74 for placebo (p =.019). Results at endpoint for percentage of responders (p =.003) and remission rates (p =.028), Clinical Global Impressions-Severity scale score (p =.001), maintenance of efficacy (p =.022), and Hospital Anxiety and Depression scale score on day 84 (p =.008) also confirmed the efficacy of hydroxyzine over placebo. The study showed no statistically significant difference between hydroxyzine and bromazepam. Except for drowsiness, which was more frequent with bromazepam, safety results were comparable in the 3 groups. CONCLUSION: Hydroxyzine showed both efficacy and safety in the treatment of GAD and appears to be an effective alternative treatment to benzodiazepine prescription.","Adult, Ambulatory Care, Anti-Anxiety Agents/adverse effects/*therapeutic use, Anxiety Disorders/diagnosis/*drug therapy/psychology, Double-Blind Method, Family Practice, Female, Follow-Up Studies, France, Histamine H1 Antagonists/adverse effects/*therapeutic use, Humans, Hydroxyzine/adverse effects/*therapeutic use, Male, Middle Aged, Patient Care Team, Personality Inventory, Psychiatric Status Rating Scales, Treatment Outcome",-1
9095579,The efficacy of antidepressants in post-stroke depression.,Shima S,Keio J Med. 1997 Mar;46(1):25-6.,"The aim of the present study was to confirm the efficacy of antidepressants in post-stroke depression and to identify the factors related to outcome. Subjects consisted of 20 inpatients suffering from post-stroke in a rehabilitation hospital. The subjects were treated with various antidepressants, mainly imipramine, amitriptyline, and amoxapine. After 4 weeks of treatment, 13 showed some improvement; significant improvement in 5, moderate improvement in 5, mild improvement in 3 by a clinical global impression. Whereas all the patients aged less than 65 yr were responders, only 3 of the 10 patients over 65 yr were responders. All of the male patients, but only half of the female patients, were responders. With regards to the presence of a spouse, 13 of the 16 patients with a spouse, but none of 4 patients without, showed a response. No significant correlation was found between the occurrence of each depressive symptom and outcome. Thus, the responders were younger and had better social support in comparison with the non-responders. This result implies that antidepressants are effective for post-stroke depression.","Adult, Aged, Aged, 80 and over, Amitriptyline/therapeutic use, Amoxapine/therapeutic use, Antidepressive Agents, Tricyclic/*therapeutic use, Cerebrovascular Disorders/*complications, Depression/*drug therapy/*etiology, Female, Humans, Imipramine/therapeutic use, Male, Middle Aged, Retrospective Studies",-1
9846777,Gabapentin for the symptomatic treatment of painful neuropathy in patients with diabetes mellitus: a randomized controlled trial.,"Backonja M, Beydoun A, Edwards KR, Schwartz SL, Fonseca V, Hes M, LaMoreaux L, Garofalo E",JAMA. 1998 Dec 2;280(21):1831-6.,"CONTEXT: Pain is the most disturbing symptom of diabetic peripheral neuropathy. As many as 45% of patients with diabetes mellitus develop peripheral neuropathies. OBJECTIVE: To evaluate the effect of gabapentin monotherapy on pain associated with diabetic peripheral neuropathy. DESIGN: Randomized, double-blind, placebo-controlled, 8-week trial conducted between July 1996 and March 1997. SETTING: Outpatient clinics at 20 sites. PATIENTS: The 165 patients enrolled had a 1- to 5-year history of pain attributed to diabetic neuropathy and a minimum 40-mm pain score on the Short-Form McGill Pain Questionnaire visual analogue scale. INTERVENTION: Gabapentin (titrated from 900 to 3600 mg/d or maximum tolerated dosage) or placebo. MAIN OUTCOME MEASURES: The primary efficacy measure was daily pain severity as measured on an 11-point Likert scale (0, no pain; 10, worst possible pain). Secondary measures included sleep interference scores, the Short-Form McGill Pain Questionnaire scores, Patient Global Impression of Change and Clinical Global Impression of Change, the Short Form-36 Quality of Life Questionnaire scores, and the Profile of Mood States results. RESULTS: Eighty-four patients received gabapentin and 70 (83%) completed the study; 81 received placebo and 65 (80%) completed the study. By intent-to-treat analysis, gabapentin-treated patients' mean daily pain score at the study end point (baseline, 6.4; end point, 3.9; n = 82) was significantly lower (P<.001) compared with the placebo-treated patients' end-point score (baseline, 6.5; end point, 5.1; n = 80). All secondary outcome measures of pain were significantly better in the gabapentin group than in the placebo group. Additional statistically significant differences favoring gabapentin treatment were observed in measures of quality of life (Short Form-36 Quality of Life Questionnaire and Profile of Mood States). Adverse events experienced significantly more frequently in the gabapentin group were dizziness (20 [24%] in the gabapentin group vs 4 [4.9%] in the control group; P<.001) and somnolence (19 [23%] in the gabapentin group vs 5 [6%] in the control group; P = .003). Confusion was also more frequent in the gabapentin group (7 [8%] vs 1 [1.2%]; P = .06). CONCLUSION: Gabapentin monotherapy appears to be efficacious for the treatment of pain and sleep interference associated with diabetic peripheral neuropathy and exhibits positive effects on mood and quality of life.","Acetates/*therapeutic use, *Amines, Analgesics/*therapeutic use, Anticonvulsants/*therapeutic use, *Cyclohexanecarboxylic Acids, Diabetic Neuropathies/*complications/drug therapy, Double-Blind Method, Female, Humans, Male, Middle Aged, Pain/*drug therapy/*etiology, Pain Measurement, Quality of Life, *gamma-Aminobutyric Acid",-1
8860802,A cost-effective approach to the diagnosis and treatment of fibromyalgia.,McCain GA,Rheum Dis Clin North Am. 1996 May;22(2):323-49.,"The diagnosis of teh myalgic patient can prove to be challenging for even the most experienced of clinicians. The differential diagnosis includes many diseases that often present with weakness as well as pain. The diagnosis of fibromyalgia may now be made using the positive features of the patient's illness and classified according to well-defined criteria. The process is facilitated by the demonstration of FTPs that are quite specific for the condition. The elicitation of tenderness over these points is highly reliable and valid owing to high intrarater and interrater agreements observed in multiple studies. An algorithmic approach to differential diagnosis is presented. In addition, a stepwise approach to treatment based on published studies and geared to functional outcome measures in put forward in an attempt to encourage a cost-effective approach to care of these difficult patients.","Cost-Benefit Analysis, Diagnosis, Differential, Fibromyalgia/*diagnosis/economics/*therapy, *Health Care Costs, Humans",-1
10204754,Nefopam strongly depresses the nociceptive flexion (R(III)) reflex in humans.,"Guirimand F, Dupont X, Bouhassira D, Brasseur L, Chauvin M",Pain. 1999 Mar;80(1-2):399-404.,"Nefopam hydrochloride has been commercialized as an analgesic drug in most Western European countries for 20 years. It has been shown to possess analgesic activity with a profile distinct from that of opioids or anti-inflammatory drugs. In order to define the mechanisms of action of this pharmacological agent, we studied, in a double-blind and cross-over fashion, its effects on the nociceptive flexion (R(III)) reflex and the corresponding pain sensation in ten healthy volunteers. The R(III), reflex elicited by electrical stimulation of the sural nerve was recorded from the biceps femoris. Two experiments were performed on each volunteer at an interval of 7 days. On each experimental day, four recruitment (intensity-response) curves of the R(III) reflex were constructed: before (control period) and then 30, 60 and 90 min after the intravenous injection of nefopam (20 mg) or a placebo. Nefopam induced a powerful depression of the nociceptive R(III) reflex. It increased the threshold of the reflex and decreased the slope of the recruitment curve. At the same time, it decreased the painful sensations (as measured with a visual analogue scale(VAS)) elicited by the maximum stimulus intensity. These data suggest that nefopam probably produces its analgesic action through central (spinal and/or supraspinal) mechanisms. However, complementary peripheral mechanisms cannot be excluded on the basis of the present study. In view of these results, it seems that new clinical studies will have to be undertaken to revisit this potent analgesic agent and try to limit its adverse effects (i.e. nausea, vomiting, sweating). Its fast onset of action could clearly be an advantage, notably in the treatment of post-operative pain.","Adult, Analgesics, Non-Narcotic/*pharmacology, Cross-Over Studies, Double-Blind Method, Electric Stimulation, Electromyography, Electrophysiology, Humans, Male, Middle Aged, Muscle, Skeletal/*drug effects/physiopathology, Nefopam/*pharmacology, Nociceptors/*drug effects, Pain/physiopathology, Pain Threshold/*drug effects, Recruitment, Neurophysiological, Reflex/*drug effects",-1
12137411,Irampanel Boehringer Ingelheim.,Feigin V,Curr Opin Investig Drugs. 2002 Jun;3(6):908-10.,"The oxazole derivative, irampanel, a non-competitive AMPA receptor antagonist, is under development by Boehringer Ingelheim for the potential treatment of stroke [329079]. Phase I/IIa trials for stroke had been initiated by July 2000 [374144]. Phase II trials were ongoing in April 2001 [407163]; in April 2002, however, the drug did not appear on the company's research and development pipeline [446554], and a company spokesperson declined to confirm its current status [450591]. The compound was also originally under investigation for other neurological disorders, including epilepsy and pain [329079], although by October 1999, development was only ongoing for stroke [346080].","Animals, Clinical Trials, Phase I as Topic, Disease Models, Animal, Humans, Oxadiazoles/administration & dosage/*pharmacology/therapeutic use, Receptors, AMPA/*antagonists & inhibitors, Stroke/*drug therapy",-1
9439144,Carisoprodol: a drug of continuing abuse.,"Reeves RR, Pinkofsky HB, Carter OS",J Am Osteopath Assoc. 1997 Dec;97(12):723-4.,"Carisoprodol (Soma) is a noncontrolled, skeletal-muscle relaxant whose active metabolite is meprobamate. Despite previous indications that the drug may be abused, it continues to be widely prescribed for musculoskeletal conditions involving muscle spasm. Presented here are three cases demonstrating patterns of carisoprodol abuse not previously reported. Carisoprodol usage should be limited to short-term treatment. Patients for whom carisoprodol is prescribed are at risk for meprobamate dependence.","Adult, Carisoprodol/*adverse effects, Drug Prescriptions, Drug and Narcotic Control, Female, Humans, Male, Muscle Relaxants, Central/*adverse effects, Substance Withdrawal Syndrome/*etiology, Substance-Related Disorders/*etiology, Time Factors",1
